,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
1135,25.0,78,9.5,91.0,overcast,990.37,0,Winter,3.5,inland,Rainy
2627,31.0,34,12.0,92.0,cloudy,865.17,13,Winter,4.5,inland,Sunny
6767,35.0,29,0.0,3.0,clear,1021.91,7,Winter,9.5,inland,Sunny
1105,39.0,68,5.5,2.0,clear,1013.68,11,Winter,9.5,coastal,Sunny
10858,23.0,60,12.0,10.0,partly cloudy,1000.19,3,Winter,8.5,mountain,Cloudy
11500,14.0,75,27.5,105.0,overcast,999.76,2,Summer,5.0,inland,Rainy
2,30.0,64,7.0,16.0,clear,1018.72,5,Spring,5.5,mountain,Sunny
4931,1.0,94,2.5,80.0,overcast,991.0,4,Winter,1.0,mountain,Snowy
10794,21.0,73,10.5,77.0,partly cloudy,1015.32,3,Spring,3.5,coastal,Rainy
2397,34.0,74,5.5,42.0,overcast,1016.64,2,Spring,7.0,mountain,Cloudy
10058,44.0,92,35.5,89.0,overcast,1010.84,4,Winter,1.0,inland,Rainy
8678,37.0,53,8.0,4.0,clear,1026.89,11,Summer,8.5,mountain,Sunny
7472,47.0,52,13.0,49.0,overcast,966.8,11,Summer,10.5,mountain,Sunny
12841,17.0,28,11.0,61.0,overcast,836.11,7,Summer,9.5,mountain,Sunny
12133,10.0,33,5.0,20.0,cloudy,967.86,7,Winter,3.5,inland,Sunny
4387,23.0,67,10.5,36.0,partly cloudy,1006.23,3,Summer,8.5,inland,Cloudy
13130,3.0,78,15.0,81.0,overcast,997.01,0,Winter,1.5,inland,Snowy
11563,0.0,84,14.0,61.0,partly cloudy,993.0,0,Winter,1.5,inland,Snowy
5940,21.0,29,7.0,10.0,clear,1016.67,8,Summer,9.0,coastal,Sunny
13087,0.0,69,14.5,91.0,partly cloudy,993.71,0,Winter,4.5,inland,Snowy
5793,1.0,84,24.5,87.0,overcast,981.54,3,Winter,2.0,mountain,Snowy
3808,35.0,24,2.5,4.0,clear,1013.27,8,Winter,6.5,inland,Sunny
1106,23.0,79,9.0,14.0,overcast,1005.9,1,Autumn,8.0,coastal,Cloudy
7995,26.0,47,1.0,0.0,clear,1020.91,11,Summer,9.0,mountain,Sunny
3674,1.0,20,12.5,26.0,overcast,1133.55,1,Autumn,14.5,inland,Rainy
4502,21.0,83,7.0,86.0,overcast,1003.92,2,Winter,2.5,mountain,Rainy
7322,22.0,42,3.5,11.0,clear,1023.98,7,Spring,7.0,coastal,Sunny
11409,34.0,61,6.5,27.0,partly cloudy,1014.24,3,Spring,7.5,coastal,Cloudy
6220,18.0,52,12.5,49.0,partly cloudy,1015.77,2,Summer,7.5,mountain,Cloudy
574,19.0,76,9.5,14.0,overcast,1012.3,2,Spring,6.5,inland,Cloudy
6732,2.0,99,8.0,81.0,partly cloudy,998.49,14,Winter,2.0,inland,Snowy
5926,34.0,54,7.5,19.0,partly cloudy,1020.37,6,Autumn,5.0,mountain,Sunny
3418,26.0,65,2.0,34.0,partly cloudy,1011.74,4,Autumn,7.0,mountain,Cloudy
4405,-8.0,98,12.5,73.0,partly cloudy,995.96,0,Winter,5.0,inland,Snowy
1473,44.0,45,3.5,14.0,partly cloudy,1024.65,7,Spring,8.0,mountain,Sunny
11851,44.0,108,24.0,77.0,overcast,1013.57,2,Winter,1.0,mountain,Rainy
9387,17.0,71,12.0,47.0,partly cloudy,1015.17,1,Spring,5.0,coastal,Cloudy
8437,27.0,24,6.5,4.0,clear,1028.18,8,Autumn,5.5,inland,Sunny
3687,23.0,76,2.0,37.0,overcast,1011.72,1,Winter,5.5,mountain,Cloudy
10159,18.0,86,16.0,97.0,overcast,1013.51,3,Winter,1.5,mountain,Rainy
11516,24.0,29,8.5,0.0,clear,1025.32,7,Winter,9.0,coastal,Sunny
1764,15.0,76,9.0,81.0,overcast,1019.12,1,Winter,4.5,inland,Rainy
3568,-5.0,77,0.5,93.0,overcast,985.06,0,Winter,4.0,inland,Snowy
7420,65.0,76,7.5,85.0,partly cloudy,1018.49,1,Spring,8.5,coastal,Sunny
711,35.0,42,6.0,11.0,clear,1024.48,5,Summer,7.5,coastal,Sunny
2736,41.0,25,5.5,19.0,clear,1021.71,7,Winter,7.0,mountain,Sunny
8541,-2.0,79,9.0,74.0,overcast,980.39,1,Winter,3.5,mountain,Snowy
7740,15.0,75,3.0,39.0,overcast,1005.03,4,Winter,5.5,coastal,Cloudy
8835,31.0,75,5.0,20.0,overcast,1011.71,3,Winter,5.5,coastal,Cloudy
3830,25.0,100,20.0,107.0,partly cloudy,1004.5,0,Autumn,3.5,coastal,Rainy
8534,30.0,77,14.5,15.0,partly cloudy,1010.04,2,Spring,5.5,mountain,Cloudy
7944,36.0,44,9.0,7.0,partly cloudy,1011.22,11,Winter,6.5,coastal,Sunny
8274,24.0,62,13.5,76.0,overcast,1017.83,2,Spring,4.5,mountain,Rainy
12156,26.0,70,12.5,87.0,overcast,1001.91,2,Winter,3.0,inland,Rainy
9030,25.0,27,5.0,9.0,partly cloudy,1013.93,9,Autumn,7.5,coastal,Sunny
11758,31.0,79,15.5,72.0,overcast,1015.17,3,Winter,1.5,mountain,Rainy
3909,-2.0,65,4.5,62.0,partly cloudy,993.09,0,Winter,3.0,inland,Snowy
2022,43.0,48,1.0,4.0,clear,1026.68,10,Autumn,9.0,coastal,Sunny
7968,17.0,72,7.5,28.0,partly cloudy,1015.34,3,Winter,5.5,mountain,Cloudy
12087,-7.0,62,16.5,51.0,partly cloudy,996.48,0,Winter,3.5,mountain,Snowy
10714,46.0,77,0.5,85.0,clear,1010.64,12,Autumn,13.5,mountain,Sunny
6233,30.0,76,3.0,16.0,partly cloudy,1005.07,2,Summer,8.5,inland,Cloudy
10330,31.0,50,8.5,25.0,partly cloudy,1019.94,2,Spring,8.5,mountain,Cloudy
10869,14.0,54,8.5,27.0,partly cloudy,1016.52,4,Spring,9.0,inland,Cloudy
8139,32.0,52,14.5,24.0,partly cloudy,1009.8,4,Winter,7.0,inland,Cloudy
7504,21.0,95,33.0,109.0,overcast,1011.06,2,Winter,4.5,mountain,Rainy
12590,10.0,62,12.5,91.0,overcast,1001.13,2,Autumn,0.5,inland,Cloudy
4661,26.0,64,9.5,45.0,overcast,1019.35,4,Summer,5.5,mountain,Cloudy
10915,30.0,97,6.5,51.0,overcast,995.83,0,Winter,4.5,inland,Rainy
4918,25.0,73,4.5,19.0,partly cloudy,1011.13,3,Autumn,7.5,coastal,Cloudy
12299,31.0,65,4.5,45.0,overcast,1016.06,1,Spring,7.5,mountain,Cloudy
4379,11.0,71,9.5,30.0,partly cloudy,1006.69,1,Autumn,8.5,mountain,Cloudy
8900,-9.0,80,17.5,92.0,overcast,985.98,1,Winter,3.5,inland,Snowy
8082,35.0,96,30.0,80.0,overcast,1015.2,3,Winter,1.5,coastal,Rainy
9960,31.0,53,6.0,14.0,overcast,1018.54,2,Autumn,8.0,mountain,Cloudy
9144,41.0,46,5.5,6.0,partly cloudy,1027.78,10,Summer,5.5,coastal,Sunny
4192,14.0,60,14.5,24.0,partly cloudy,1004.75,3,Winter,7.5,inland,Cloudy
9575,11.0,79,12.0,56.0,overcast,1004.1,1,Winter,4.0,mountain,Rainy
1983,15.0,73,6.5,36.0,partly cloudy,1001.9,1,Winter,6.5,coastal,Cloudy
12532,34.0,42,4.0,6.0,partly cloudy,1023.9,11,Autumn,9.0,mountain,Sunny
620,-7.0,81,6.0,85.0,overcast,985.67,0,Winter,2.0,mountain,Snowy
7142,16.0,73,7.5,35.0,partly cloudy,1019.47,2,Winter,7.5,mountain,Cloudy
208,34.0,99,34.0,74.0,partly cloudy,1016.03,9,Autumn,1.0,inland,Rainy
11247,14.0,62,11.0,28.0,partly cloudy,1001.13,2,Spring,7.0,inland,Cloudy
815,34.0,62,13.5,60.0,overcast,1013.58,2,Spring,3.5,inland,Rainy
9589,17.0,68,19.5,97.0,partly cloudy,1000.21,0,Spring,1.0,coastal,Rainy
3427,-6.0,34,1.5,42.0,partly cloudy,864.11,13,Autumn,6.0,coastal,Rainy
1795,17.0,56,13.5,17.0,overcast,1017.46,2,Autumn,7.5,mountain,Cloudy
8197,-6.0,82,11.5,51.0,overcast,989.33,1,Winter,3.5,mountain,Snowy
2064,44.0,105,15.5,92.0,clear,1027.02,6,Spring,11.5,inland,Sunny
860,9.0,73,10.0,84.0,overcast,1000.06,14,Spring,8.0,mountain,Cloudy
614,12.0,75,19.5,66.0,partly cloudy,1019.53,1,Autumn,4.5,coastal,Rainy
6706,30.0,26,4.5,6.0,partly cloudy,1025.13,5,Spring,9.0,coastal,Sunny
11580,34.0,32,7.0,17.0,partly cloudy,1015.12,11,Summer,7.0,coastal,Sunny
4041,13.0,70,6.0,31.0,partly cloudy,1005.2,4,Summer,5.5,coastal,Cloudy
5295,-2.0,92,10.5,54.0,overcast,999.42,1,Winter,4.5,inland,Snowy
12357,23.0,74,14.5,20.0,partly cloudy,1001.95,2,Winter,5.5,inland,Cloudy
4113,12.0,90,19.0,76.0,overcast,1004.61,3,Winter,3.5,inland,Rainy
12073,-18.0,86,33.5,98.0,overcast,993.66,9,Winter,1.5,inland,Snowy
5993,11.0,89,9.5,91.0,overcast,1007.41,3,Autumn,3.0,mountain,Rainy
1122,16.0,55,2.5,40.0,overcast,1003.02,3,Autumn,7.0,inland,Cloudy
9468,14.0,94,15.0,73.0,overcast,1010.84,1,Autumn,3.5,mountain,Rainy
9390,31.0,74,14.0,24.0,partly cloudy,1008.74,1,Summer,8.0,coastal,Cloudy
3215,4.0,71,19.0,61.0,overcast,980.33,0,Winter,4.0,inland,Snowy
1655,16.0,71,9.5,17.0,partly cloudy,1014.68,4,Summer,6.0,coastal,Cloudy
8105,-15.0,59,14.0,12.0,cloudy,1030.61,12,Autumn,17.0,mountain,Sunny
5025,33.0,45,9.5,13.0,clear,1015.1,9,Spring,5.5,inland,Sunny
12463,29.0,105,5.0,101.0,clear,1011.92,0,Autumn,10.5,coastal,Sunny
4488,28.0,84,15.0,85.0,partly cloudy,1010.67,1,Spring,5.0,mountain,Rainy
6329,-4.0,83,37.5,72.0,partly cloudy,991.22,3,Winter,1.0,inland,Snowy
11279,13.0,77,11.0,97.0,partly cloudy,1007.21,3,Spring,4.5,inland,Rainy
11273,32.0,24,7.0,18.0,partly cloudy,1015.7,6,Summer,5.5,inland,Sunny
90,15.0,81,28.5,71.0,partly cloudy,1008.0,4,Winter,6.0,inland,Cloudy
3774,24.0,78,12.5,103.0,overcast,1004.42,2,Autumn,4.5,inland,Cloudy
11882,31.0,33,4.0,1.0,clear,1020.97,8,Summer,8.0,coastal,Sunny
7248,40.0,22,5.0,18.0,partly cloudy,1029.8,7,Spring,6.5,coastal,Sunny
10660,25.0,74,14.0,42.0,partly cloudy,1166.8,9,Spring,17.5,inland,Snowy
8423,24.0,92,7.0,67.0,overcast,1014.99,3,Winter,4.5,mountain,Rainy
6166,31.0,70,19.5,88.0,overcast,1017.88,6,Winter,5.5,inland,Cloudy
7132,17.0,78,10.5,47.0,partly cloudy,1017.47,3,Autumn,8.0,mountain,Cloudy
10703,24.0,24,4.5,25.0,overcast,1008.07,4,Spring,15.5,coastal,Rainy
6895,26.0,63,0.5,40.0,partly cloudy,1011.27,1,Winter,7.0,inland,Cloudy
7326,33.0,52,5.5,33.0,partly cloudy,1014.33,4,Autumn,6.5,mountain,Cloudy
11135,41.0,69,9.5,2.0,clear,1017.18,7,Spring,6.0,inland,Sunny
10913,12.0,79,8.0,90.0,overcast,1013.0,2,Spring,3.0,mountain,Rainy
8599,-8.0,63,15.0,90.0,partly cloudy,996.12,1,Winter,1.5,inland,Snowy
5175,37.0,31,8.5,5.0,clear,1019.25,9,Autumn,10.0,mountain,Sunny
7155,14.0,78,15.0,17.0,overcast,1010.49,2,Spring,9.0,coastal,Cloudy
1422,37.0,29,6.0,17.0,clear,1028.59,5,Autumn,9.5,coastal,Sunny
2761,10.0,65,12.0,42.0,partly cloudy,1008.82,4,Spring,5.0,coastal,Cloudy
7466,30.0,46,9.0,1.0,clear,1020.91,11,Autumn,6.0,inland,Sunny
10875,15.0,64,13.5,44.0,overcast,1016.18,1,Winter,9.0,coastal,Cloudy
2937,27.0,85,9.0,76.0,overcast,1016.44,3,Spring,1.5,inland,Rainy
8065,27.0,65,13.0,83.0,partly cloudy,1002.82,0,Winter,5.0,coastal,Rainy
2289,34.0,75,15.0,18.0,partly cloudy,1004.07,4,Spring,5.5,inland,Cloudy
7363,-13.0,108,6.0,81.0,partly cloudy,993.64,12,Winter,1.5,inland,Snowy
6983,34.0,52,7.5,4.0,clear,1016.28,9,Summer,8.0,mountain,Sunny
4204,16.0,103,17.5,72.0,overcast,995.11,1,Autumn,2.0,mountain,Rainy
2763,-6.0,79,18.0,85.0,overcast,990.46,1,Winter,4.5,inland,Snowy
10768,13.0,99,18.0,91.0,overcast,999.72,3,Summer,5.0,mountain,Rainy
3758,28.0,53,11.0,11.0,overcast,1018.35,2,Summer,5.0,inland,Cloudy
6446,-5.0,92,10.0,68.0,overcast,997.53,1,Winter,2.5,mountain,Snowy
9741,44.0,21,5.0,14.0,clear,1012.09,5,Autumn,7.0,mountain,Sunny
4933,2.0,95,4.0,54.0,overcast,982.37,0,Winter,3.0,inland,Snowy
5904,-9.0,74,16.5,62.0,partly cloudy,991.19,0,Winter,4.0,inland,Snowy
5638,24.0,76,16.0,99.0,overcast,1006.68,3,Winter,1.5,coastal,Rainy
1612,28.0,92,18.0,98.0,overcast,1004.7,0,Winter,4.5,inland,Rainy
1909,18.0,88,7.0,65.0,overcast,995.42,2,Summer,2.0,coastal,Rainy
6244,25.0,26,6.0,1.0,partly cloudy,1017.89,10,Summer,6.5,mountain,Sunny
12013,21.0,83,10.5,83.0,overcast,1004.14,3,Winter,4.5,coastal,Rainy
12158,65.0,101,13.5,74.0,overcast,994.44,6,Winter,2.5,mountain,Rainy
3334,35.0,85,14.5,81.0,clear,1021.14,7,Winter,4.0,coastal,Sunny
7034,-7.0,71,15.5,70.0,partly cloudy,981.62,1,Winter,4.5,inland,Snowy
9024,-2.0,72,19.0,81.0,partly cloudy,999.91,1,Winter,1.0,inland,Snowy
5297,31.0,80,11.5,56.0,partly cloudy,1012.77,0,Summer,1.5,coastal,Rainy
5868,24.0,72,14.5,50.0,overcast,1008.63,2,Spring,2.5,coastal,Rainy
4957,25.0,75,15.0,52.0,overcast,996.91,1,Summer,1.0,mountain,Rainy
3519,14.0,61,8.5,26.0,partly cloudy,1018.16,4,Spring,6.5,mountain,Cloudy
11590,38.0,61,4.0,2.0,clear,1018.27,7,Summer,7.0,coastal,Sunny
8566,34.0,64,8.0,30.0,overcast,1018.0,1,Spring,7.0,coastal,Cloudy
4708,21.0,22,5.0,7.0,clear,1022.69,9,Autumn,8.0,inland,Sunny
8768,4.0,85,11.0,77.0,overcast,991.49,1,Winter,6.0,inland,Snowy
11466,-3.0,90,8.0,89.0,overcast,998.93,1,Winter,2.5,inland,Snowy
9397,30.0,107,5.0,70.0,partly cloudy,1018.29,7,Summer,2.0,inland,Sunny
7067,17.0,65,5.5,16.0,overcast,1001.2,4,Winter,6.5,coastal,Cloudy
2312,-6.0,80,8.0,62.0,overcast,983.66,0,Winter,3.5,inland,Snowy
11523,4.0,84,13.0,55.0,overcast,985.32,1,Winter,1.5,mountain,Snowy
8348,-8.0,68,17.0,70.0,partly cloudy,980.57,0,Winter,3.5,mountain,Snowy
7972,29.0,74,11.5,17.0,partly cloudy,1019.18,1,Summer,7.0,mountain,Cloudy
9849,-5.0,69,13.5,83.0,overcast,988.94,0,Winter,1.0,mountain,Snowy
9883,23.0,23,3.0,10.0,partly cloudy,1013.49,11,Spring,6.0,coastal,Sunny
5714,16.0,83,11.5,91.0,overcast,1007.83,2,Autumn,1.5,coastal,Rainy
11576,21.0,70,7.0,78.0,partly cloudy,1011.5,11,Winter,7.0,coastal,Cloudy
2812,16.0,109,39.0,87.0,partly cloudy,1011.38,11,Spring,2.0,inland,Rainy
2458,16.0,52,8.5,24.0,partly cloudy,1006.67,3,Winter,7.0,coastal,Cloudy
8820,82.0,86,3.0,71.0,clear,1026.63,1,Spring,8.0,coastal,Sunny
2363,44.0,90,5.5,87.0,clear,1028.32,11,Winter,1.5,coastal,Sunny
218,32.0,63,3.0,46.0,partly cloudy,1006.96,1,Summer,8.5,inland,Cloudy
7467,-3.0,81,19.5,75.0,overcast,986.35,0,Winter,2.5,inland,Snowy
10540,18.0,81,15.0,55.0,partly cloudy,991.05,2,Summer,4.0,inland,Rainy
5328,11.0,95,11.5,91.0,overcast,996.78,1,Winter,1.5,coastal,Rainy
7860,25.0,103,17.5,85.0,clear,1019.65,7,Autumn,6.0,inland,Sunny
2155,24.0,64,14.5,78.0,partly cloudy,1004.06,3,Summer,3.5,inland,Rainy
10586,10.0,54,9.0,25.0,partly cloudy,1000.79,4,Spring,8.0,mountain,Cloudy
6808,40.0,23,4.0,4.0,partly cloudy,1013.37,8,Summer,8.0,mountain,Sunny
11033,24.0,60,11.5,63.0,overcast,1014.26,3,Autumn,2.5,inland,Rainy
9794,18.0,78,10.5,19.0,partly cloudy,1018.58,2,Autumn,5.0,inland,Cloudy
4183,34.0,70,10.5,33.0,partly cloudy,1014.14,2,Winter,7.5,mountain,Cloudy
5023,29.0,78,10.0,41.0,overcast,1009.31,4,Spring,8.0,coastal,Cloudy
6604,-4.0,79,14.5,83.0,partly cloudy,985.67,1,Winter,2.0,inland,Snowy
8622,17.0,71,9.0,81.0,overcast,1009.56,10,Winter,4.5,inland,Cloudy
9052,17.0,95,12.5,85.0,overcast,1002.22,3,Autumn,1.0,mountain,Rainy
6148,18.0,70,4.0,93.0,cloudy,969.49,11,Winter,10.0,inland,Rainy
5002,-5.0,91,19.0,74.0,overcast,987.54,0,Winter,2.0,mountain,Snowy
9318,0.0,90,1.0,97.0,overcast,982.99,1,Winter,2.5,inland,Snowy
3116,27.0,62,6.0,79.0,overcast,1019.79,2,Summer,5.0,inland,Rainy
2871,42.0,39,7.0,4.0,partly cloudy,1013.85,11,Spring,7.0,coastal,Sunny
2820,2.0,82,7.0,98.0,overcast,996.01,0,Winter,1.5,inland,Snowy
8975,27.0,62,7.0,44.0,overcast,1006.51,3,Autumn,6.5,inland,Cloudy
9050,2.0,68,6.5,81.0,overcast,984.78,0,Winter,3.5,inland,Snowy
5094,-4.0,62,12.0,82.0,overcast,987.15,0,Winter,2.0,mountain,Snowy
10274,31.0,70,14.0,13.0,partly cloudy,1011.12,4,Summer,6.5,mountain,Cloudy
788,20.0,61,1.0,4.0,clear,1019.47,6,Summer,9.0,mountain,Sunny
11857,-19.0,72,1.0,50.0,cloudy,1162.98,12,Spring,18.5,mountain,Sunny
5719,15.0,62,16.0,86.0,overcast,1002.18,0,Winter,4.5,inland,Rainy
10992,-10.0,83,7.0,98.0,overcast,997.59,1,Winter,4.5,inland,Snowy
8822,-1.0,97,5.5,89.0,overcast,998.01,2,Winter,2.0,mountain,Snowy
2421,65.0,81,7.5,77.0,clear,1010.83,11,Winter,7.5,coastal,Sunny
1697,28.0,44,14.0,46.0,partly cloudy,929.19,1,Autumn,3.5,coastal,Cloudy
6396,-9.0,66,18.5,62.0,overcast,985.51,1,Winter,3.5,mountain,Snowy
10242,14.0,56,8.5,27.0,overcast,1006.47,2,Autumn,6.5,mountain,Cloudy
884,17.0,65,7.0,64.0,partly cloudy,1004.05,0,Spring,4.0,mountain,Rainy
4917,43.0,47,6.0,8.0,clear,1021.76,11,Spring,7.0,coastal,Sunny
3564,27.0,55,10.0,10.0,clear,1011.66,6,Winter,9.0,inland,Sunny
192,20.0,55,2.0,7.0,clear,1029.67,9,Spring,9.0,inland,Sunny
10851,-2.0,91,11.5,87.0,partly cloudy,984.36,0,Winter,3.5,inland,Snowy
3434,38.0,68,8.5,16.0,clear,1013.57,5,Spring,5.5,mountain,Sunny
1189,27.0,54,1.0,13.0,partly cloudy,1009.82,2,Summer,5.5,coastal,Cloudy
1953,63.0,70,22.5,81.0,partly cloudy,1015.23,2,Summer,8.5,mountain,Cloudy
781,20.0,83,11.0,70.0,overcast,1003.02,1,Spring,4.5,inland,Rainy
4769,23.0,94,27.5,91.0,overcast,1002.5,2,Spring,1.5,inland,Rainy
1591,21.0,57,1.0,21.0,partly cloudy,1014.06,3,Summer,7.5,inland,Cloudy
3981,-1.0,65,7.0,68.0,overcast,998.96,0,Winter,3.0,inland,Snowy
8930,0.0,87,27.5,89.0,partly cloudy,998.02,5,Winter,1.0,mountain,Snowy
12884,26.0,62,3.0,3.0,clear,1025.91,8,Autumn,6.5,inland,Sunny
5696,12.0,53,0.5,28.0,partly cloudy,1014.91,1,Summer,6.5,coastal,Cloudy
8906,15.0,59,13.5,14.0,partly cloudy,1010.47,1,Winter,8.0,coastal,Cloudy
5782,16.0,94,13.0,66.0,overcast,1008.99,1,Spring,2.5,mountain,Rainy
4258,31.0,71,6.0,24.0,partly cloudy,1009.27,4,Spring,7.5,inland,Cloudy
8455,-2.0,74,9.5,84.0,partly cloudy,999.92,0,Winter,4.5,inland,Snowy
11326,2.0,49,11.5,90.0,partly cloudy,995.09,11,Summer,19.5,inland,Rainy
9635,33.0,61,6.0,32.0,overcast,1005.61,1,Autumn,5.5,inland,Cloudy
3794,-8.0,93,12.5,75.0,overcast,991.59,1,Winter,2.5,mountain,Snowy
12815,24.0,73,7.5,82.0,overcast,1015.08,3,Autumn,4.0,inland,Rainy
8734,23.0,31,9.5,7.0,partly cloudy,1021.91,5,Summer,6.5,coastal,Sunny
3695,-1.0,86,0.0,51.0,overcast,989.56,1,Winter,4.0,mountain,Snowy
2142,20.0,78,5.5,63.0,overcast,1006.51,3,Winter,4.0,inland,Rainy
8192,37.0,28,7.5,8.0,partly cloudy,1010.92,7,Spring,7.0,inland,Sunny
10907,-8.0,93,4.5,70.0,overcast,989.96,1,Winter,3.5,inland,Snowy
11917,22.0,67,8.5,31.0,overcast,1014.55,2,Winter,8.0,mountain,Cloudy
12679,38.0,50,2.5,0.0,partly cloudy,1011.42,8,Winter,8.5,inland,Sunny
822,34.0,20,4.5,36.0,cloudy,966.37,6,Summer,16.0,mountain,Rainy
8315,56.0,106,18.5,91.0,clear,1021.73,1,Winter,3.5,coastal,Sunny
10050,27.0,39,7.0,4.0,clear,1019.02,9,Autumn,6.0,inland,Sunny
1977,-2.0,97,13.0,95.0,overcast,999.59,0,Winter,4.5,inland,Snowy
12829,-10.0,77,5.5,56.0,overcast,995.79,0,Winter,4.0,mountain,Snowy
4944,28.0,78,19.5,73.0,partly cloudy,1000.12,3,Summer,3.5,inland,Rainy
10534,0.0,70,6.0,90.0,overcast,990.81,1,Winter,1.5,mountain,Snowy
12945,15.0,65,15.0,81.0,overcast,1012.43,1,Autumn,5.0,mountain,Rainy
9632,24.0,84,16.5,65.0,overcast,1007.0,0,Summer,4.5,mountain,Rainy
11505,39.0,60,3.0,8.0,clear,1014.74,5,Autumn,8.5,mountain,Sunny
3995,24.0,65,5.5,74.0,partly cloudy,1005.97,1,Winter,2.5,inland,Rainy
11029,44.0,64,8.5,4.0,clear,1029.87,6,Winter,8.0,coastal,Sunny
4494,15.0,43,12.5,17.0,overcast,910.97,4,Summer,16.5,coastal,Sunny
10667,23.0,86,9.5,85.0,partly cloudy,1013.54,1,Spring,2.5,mountain,Rainy
4453,6.0,79,40.0,71.0,overcast,988.28,2,Winter,1.0,inland,Snowy
11078,22.0,25,8.5,11.0,partly cloudy,1015.45,10,Autumn,7.5,mountain,Sunny
12551,34.0,75,3.0,17.0,overcast,1019.39,1,Summer,8.5,mountain,Cloudy
8357,52.0,75,22.5,103.0,partly cloudy,1017.47,13,Summer,3.5,mountain,Cloudy
4382,32.0,66,1.5,8.0,clear,1024.92,8,Autumn,7.0,mountain,Sunny
6572,-3.0,74,16.5,87.0,overcast,989.04,0,Winter,3.5,mountain,Snowy
11427,17.0,96,18.0,84.0,overcast,1011.92,0,Winter,3.5,coastal,Rainy
13195,10.0,74,14.5,71.0,overcast,1003.15,1,Summer,1.0,mountain,Rainy
7586,4.0,90,3.0,92.0,overcast,987.52,0,Winter,3.0,mountain,Snowy
6721,3.0,59,13.0,56.0,partly cloudy,1162.71,5,Summer,6.5,coastal,Sunny
2079,29.0,58,7.5,13.0,partly cloudy,1009.57,2,Autumn,8.5,inland,Cloudy
2457,-1.0,78,11.0,79.0,partly cloudy,995.07,0,Winter,1.5,mountain,Snowy
625,-8.0,63,0.5,73.0,overcast,994.16,1,Winter,3.0,mountain,Snowy
4721,32.0,52,7.5,19.0,clear,1016.31,10,Autumn,9.0,coastal,Sunny
7886,26.0,53,5.0,20.0,partly cloudy,1003.25,3,Winter,7.0,coastal,Cloudy
4790,30.0,96,7.5,73.0,overcast,1006.24,0,Autumn,3.0,mountain,Rainy
2878,2.0,91,25.0,91.0,partly cloudy,989.58,13,Winter,0.5,mountain,Snowy
1136,21.0,66,0.5,74.0,overcast,927.33,13,Summer,19.0,inland,Sunny
2681,41.0,49,3.5,16.0,partly cloudy,1011.05,5,Winter,5.5,mountain,Sunny
11210,-9.0,92,2.0,96.0,overcast,999.19,0,Winter,4.5,inland,Snowy
4741,27.0,53,13.5,17.0,overcast,1011.09,4,Autumn,8.0,mountain,Cloudy
12067,23.0,49,9.5,14.0,clear,1010.68,10,Winter,5.0,mountain,Sunny
46,33.0,66,9.0,18.0,partly cloudy,1014.34,3,Autumn,6.0,mountain,Cloudy
64,24.0,52,9.0,29.0,partly cloudy,1007.84,1,Autumn,8.0,mountain,Cloudy
11978,45.0,59,9.5,56.0,partly cloudy,1002.27,7,Summer,13.5,mountain,Cloudy
2933,-2.0,76,2.5,79.0,overcast,994.27,1,Winter,4.0,mountain,Snowy
6645,21.0,54,11.5,16.0,partly cloudy,1010.3,3,Winter,8.0,mountain,Cloudy
5985,30.0,56,4.0,49.0,overcast,1150.39,13,Winter,19.5,mountain,Cloudy
2080,32.0,38,9.0,18.0,clear,1027.24,6,Autumn,9.5,inland,Sunny
2150,20.0,51,12.5,45.0,partly cloudy,1019.45,2,Winter,6.0,mountain,Cloudy
2081,16.0,66,11.0,29.0,overcast,1012.36,4,Winter,6.5,mountain,Cloudy
4593,16.0,69,13.5,26.0,overcast,1007.31,3,Winter,7.5,mountain,Cloudy
698,3.0,89,7.0,82.0,overcast,998.9,1,Winter,3.0,mountain,Snowy
10250,5.0,84,5.5,99.0,overcast,993.11,0,Winter,1.0,inland,Snowy
10558,32.0,42,5.0,17.0,clear,1026.4,6,Autumn,7.5,coastal,Sunny
3871,-10.0,68,8.0,85.0,overcast,995.14,1,Winter,3.0,inland,Snowy
12737,27.0,73,12.0,34.0,partly cloudy,1002.11,4,Winter,8.0,inland,Cloudy
2112,-20.0,24,8.5,12.0,partly cloudy,870.06,12,Winter,15.5,inland,Cloudy
11988,39.0,42,4.0,5.0,clear,1020.05,7,Winter,8.5,mountain,Sunny
11909,-2.0,76,10.5,83.0,overcast,988.36,0,Winter,1.5,mountain,Snowy
6537,23.0,58,12.0,27.0,partly cloudy,1013.14,4,Spring,6.5,coastal,Cloudy
2005,28.0,59,5.5,47.0,partly cloudy,1018.25,4,Spring,8.5,inland,Cloudy
1009,22.0,86,12.0,65.0,partly cloudy,999.86,1,Summer,3.5,mountain,Rainy
6429,25.0,82,19.5,86.0,overcast,1009.16,2,Spring,2.0,mountain,Rainy
1633,41.0,39,8.0,8.0,clear,1017.26,9,Winter,6.5,mountain,Sunny
8797,30.0,76,10.0,41.0,overcast,1005.59,3,Summer,5.5,mountain,Cloudy
10161,21.0,73,2.0,18.0,overcast,1007.03,1,Spring,7.0,coastal,Cloudy
10634,11.0,91,7.0,57.0,overcast,995.78,3,Autumn,5.0,coastal,Rainy
