,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
2948,26.0,90,26.0,88.0,partly cloudy,998.97,4,Summer,2.5,coastal,Rainy
2949,30.0,66,4.0,9.0,partly cloudy,1020.44,5,Winter,10.0,mountain,Sunny
2950,26.0,20,8.5,7.0,clear,1016.15,6,Spring,8.0,coastal,Sunny
2951,35.0,67,9.5,5.0,clear,1029.56,7,Autumn,7.0,coastal,Sunny
2952,30.0,74,28.0,86.0,partly cloudy,1012.81,9,Summer,2.0,mountain,Cloudy
2953,29.0,29,1.0,10.0,clear,1024.76,6,Spring,7.5,inland,Sunny
2954,33.0,25,6.0,1.0,partly cloudy,1011.52,11,Spring,5.5,mountain,Sunny
2955,38.0,36,6.0,2.0,clear,1027.34,9,Winter,7.5,mountain,Sunny
2956,23.0,70,10.5,12.0,partly cloudy,1017.13,2,Spring,6.5,coastal,Cloudy
2957,26.0,65,18.5,58.0,overcast,1018.62,1,Summer,4.0,coastal,Rainy
2958,107.0,78,8.5,106.0,clear,1024.65,4,Winter,11.0,coastal,Sunny
2959,17.0,60,9.0,80.0,overcast,991.92,3,Winter,2.5,coastal,Rainy
2960,48.0,100,21.0,93.0,overcast,1002.43,12,Spring,2.0,coastal,Rainy
2961,32.0,67,2.5,3.0,clear,1014.58,8,Autumn,6.5,coastal,Sunny
2962,26.0,63,2.5,27.0,partly cloudy,1005.24,3,Spring,7.0,mountain,Cloudy
2963,17.0,95,43.5,86.0,partly cloudy,1001.17,4,Winter,0.5,mountain,Rainy
2964,18.0,95,14.5,92.0,overcast,991.4,2,Autumn,2.5,inland,Rainy
2965,-10.0,94,14.5,88.0,partly cloudy,989.37,1,Winter,1.0,mountain,Snowy
2966,-7.0,75,4.0,96.0,partly cloudy,980.04,0,Winter,4.5,mountain,Snowy
2967,-4.0,60,19.0,75.0,overcast,996.27,0,Winter,1.0,inland,Snowy
2968,23.0,78,8.0,19.0,partly cloudy,1001.22,2,Winter,7.0,coastal,Cloudy
2969,31.0,71,17.0,57.0,overcast,1002.76,1,Autumn,2.0,mountain,Rainy
2970,-7.0,73,4.0,65.0,overcast,989.71,0,Winter,3.0,mountain,Snowy
2971,12.0,68,5.5,26.0,overcast,1009.16,3,Spring,8.5,coastal,Cloudy
2972,18.0,96,5.0,59.0,overcast,995.52,0,Spring,3.0,mountain,Rainy
2973,-6.0,70,12.0,90.0,overcast,986.25,1,Winter,4.0,inland,Snowy
2974,35.0,55,0.5,13.0,clear,1021.43,11,Spring,5.5,mountain,Sunny
2975,34.0,49,1.0,11.0,clear,1014.91,5,Spring,7.5,mountain,Sunny
2976,2.0,78,11.0,65.0,overcast,998.54,0,Winter,4.5,mountain,Snowy
2977,44.0,44,4.0,14.0,partly cloudy,1010.12,10,Winter,5.5,coastal,Sunny
2978,32.0,89,18.0,60.0,overcast,991.38,1,Autumn,2.5,inland,Rainy
2979,43.0,48,6.5,9.0,partly cloudy,1022.79,10,Summer,9.5,mountain,Sunny
2980,43.0,69,3.0,17.0,partly cloudy,1018.13,10,Spring,7.0,coastal,Sunny
2981,32.0,62,7.5,19.0,clear,1027.75,8,Autumn,6.0,inland,Sunny
2982,15.0,59,1.0,32.0,partly cloudy,1019.56,1,Spring,8.5,inland,Cloudy
2983,22.0,75,25.0,81.0,overcast,991.61,3,Winter,3.0,coastal,Rainy
2984,26.0,72,9.0,39.0,overcast,1019.45,3,Summer,7.0,inland,Cloudy
2985,42.0,33,5.5,19.0,partly cloudy,1028.78,8,Spring,6.5,inland,Sunny
2986,33.0,95,4.5,79.0,partly cloudy,1010.1,14,Winter,10.0,coastal,Cloudy
2987,-22.0,79,16.0,95.0,partly cloudy,985.57,1,Winter,4.0,inland,Snowy
2988,32.0,54,13.0,26.0,partly cloudy,1015.9,1,Autumn,7.0,inland,Cloudy
2989,33.0,31,9.5,56.0,partly cloudy,1062.27,0,Summer,16.5,coastal,Rainy
2990,27.0,66,11.5,28.0,overcast,1003.18,1,Autumn,6.0,inland,Cloudy
2991,13.0,75,7.0,16.0,overcast,1017.22,4,Winter,6.0,mountain,Cloudy
2992,24.0,52,7.0,6.0,clear,1025.06,7,Summer,6.0,coastal,Sunny
2993,26.0,25,6.0,2.0,clear,1022.75,9,Summer,9.5,inland,Sunny
2994,-1.0,94,8.5,52.0,overcast,985.86,1,Winter,1.0,mountain,Snowy
2995,21.0,91,12.5,81.0,partly cloudy,1000.03,3,Spring,2.0,coastal,Rainy
2996,30.0,67,1.0,43.0,partly cloudy,1007.76,1,Autumn,8.5,mountain,Cloudy
2997,34.0,42,2.0,3.0,partly cloudy,1024.53,11,Summer,10.0,coastal,Sunny
2998,2.0,92,16.5,53.0,partly cloudy,987.92,1,Winter,1.5,mountain,Snowy
2999,7.0,54,2.5,75.0,overcast,1177.22,3,Winter,7.5,mountain,Rainy
3000,32.0,20,13.0,80.0,cloudy,1037.51,12,Spring,4.0,mountain,Snowy
3001,15.0,59,11.0,24.0,partly cloudy,1006.94,1,Autumn,8.0,mountain,Cloudy
3002,34.0,64,2.0,44.0,overcast,1005.61,2,Spring,7.0,coastal,Cloudy
3003,30.0,78,14.0,34.0,overcast,1004.74,4,Spring,8.5,coastal,Cloudy
3004,34.0,21,6.5,3.0,partly cloudy,1014.34,7,Autumn,5.5,mountain,Sunny
3005,24.0,65,3.0,6.0,clear,1021.21,8,Autumn,8.0,coastal,Sunny
3006,32.0,73,9.0,77.0,overcast,998.17,3,Winter,2.5,coastal,Rainy
3007,-4.0,81,17.5,89.0,overcast,997.75,0,Winter,4.0,inland,Snowy
3008,38.0,57,5.0,9.0,clear,1013.37,11,Spring,5.0,inland,Sunny
3009,15.0,53,10.5,19.0,overcast,1011.26,1,Winter,5.0,inland,Cloudy
3010,25.0,37,6.5,7.0,clear,1019.32,7,Autumn,6.5,coastal,Sunny
3011,28.0,63,3.0,12.0,overcast,1019.8,3,Autumn,7.5,mountain,Cloudy
3012,13.0,98,9.0,55.0,overcast,1001.88,1,Summer,3.5,coastal,Rainy
3013,22.0,66,3.0,30.0,overcast,1003.22,2,Autumn,6.5,coastal,Cloudy
3014,41.0,52,3.0,18.0,partly cloudy,1029.47,10,Summer,7.5,inland,Sunny
3015,23.0,59,10.5,32.0,partly cloudy,1008.34,3,Winter,6.5,inland,Cloudy
3016,13.0,78,11.0,24.0,overcast,1016.5,2,Autumn,7.5,mountain,Cloudy
3017,30.0,87,10.5,85.0,partly cloudy,1013.72,0,Winter,2.5,mountain,Rainy
3018,26.0,44,5.5,10.0,partly cloudy,1019.43,11,Winter,7.0,coastal,Sunny
3019,12.0,60,14.5,80.0,overcast,1010.63,3,Summer,3.0,coastal,Rainy
3020,-1.0,98,13.0,78.0,overcast,999.53,0,Winter,3.0,inland,Snowy
3021,26.0,64,10.5,40.0,overcast,1015.27,3,Spring,6.0,mountain,Cloudy
3022,35.0,51,3.0,7.0,clear,1025.7,9,Autumn,9.0,inland,Sunny
3023,1.0,85,8.0,96.0,overcast,990.21,0,Winter,4.5,inland,Snowy
3024,26.0,50,10.0,9.0,partly cloudy,1028.41,10,Summer,5.0,inland,Sunny
3025,42.0,41,9.0,9.0,clear,1015.33,11,Winter,8.5,coastal,Sunny
3026,22.0,94,13.0,97.0,overcast,1000.85,1,Spring,1.0,mountain,Rainy
3027,27.0,79,21.0,102.0,overcast,1012.82,12,Summer,2.5,inland,Rainy
3028,-9.0,69,3.0,90.0,overcast,986.24,0,Winter,1.5,mountain,Snowy
3029,32.0,81,10.5,53.0,overcast,1014.18,3,Winter,4.0,inland,Rainy
3030,19.0,95,17.5,53.0,overcast,1001.25,2,Spring,3.0,mountain,Rainy
3031,28.0,48,5.0,4.0,partly cloudy,1026.54,10,Summer,8.5,mountain,Sunny
3032,18.0,60,5.5,23.0,partly cloudy,1012.11,2,Autumn,6.0,inland,Cloudy
3033,14.0,62,15.0,28.0,overcast,1000.67,2,Spring,8.5,mountain,Cloudy
3034,26.0,54,2.5,3.0,clear,1014.16,11,Autumn,6.5,mountain,Sunny
3035,37.0,68,2.0,8.0,partly cloudy,1024.28,5,Winter,8.5,mountain,Sunny
3036,27.0,36,0.5,76.0,overcast,1187.92,10,Winter,5.0,coastal,Cloudy
3037,1.0,64,2.0,61.0,overcast,982.34,1,Winter,4.5,mountain,Snowy
3038,-1.0,76,13.5,60.0,overcast,993.26,1,Winter,3.0,inland,Snowy
3039,3.0,66,2.5,54.0,partly cloudy,983.49,0,Winter,4.0,mountain,Snowy
3040,-7.0,67,13.5,89.0,overcast,988.88,0,Winter,2.5,mountain,Snowy
3041,10.0,72,11.5,90.0,overcast,1007.97,3,Spring,3.0,mountain,Rainy
3042,20.0,79,3.5,17.0,partly cloudy,1014.81,3,Winter,8.0,mountain,Cloudy
3043,32.0,77,12.5,87.0,partly cloudy,1023.85,10,Spring,1.0,mountain,Sunny
3044,21.0,69,6.0,45.0,overcast,1016.53,1,Winter,7.5,inland,Cloudy
3045,21.0,65,9.5,12.0,clear,1018.91,11,Summer,9.0,coastal,Sunny
3046,6.0,98,9.5,86.0,overcast,994.28,7,Winter,5.0,inland,Snowy
3047,1.0,87,5.5,66.0,overcast,983.9,1,Winter,2.0,inland,Snowy
3048,32.0,60,2.5,0.0,clear,1020.69,10,Spring,9.0,inland,Sunny
3049,4.0,74,7.0,62.0,overcast,999.73,0,Winter,3.0,mountain,Snowy
3050,-6.0,21,3.0,29.0,cloudy,979.31,7,Spring,6.5,coastal,Cloudy
3051,30.0,21,7.5,1.0,clear,1011.23,9,Winter,6.0,coastal,Sunny
3052,-10.0,92,1.0,88.0,partly cloudy,997.89,1,Winter,3.0,inland,Snowy
3053,29.0,33,4.5,4.0,clear,1012.76,8,Spring,10.0,coastal,Sunny
3054,29.0,60,7.5,99.0,partly cloudy,1013.75,2,Spring,2.0,mountain,Rainy
3055,19.0,61,17.5,65.0,partly cloudy,1013.25,0,Winter,1.5,coastal,Rainy
3056,20.0,71,11.5,53.0,overcast,991.0,1,Spring,4.0,inland,Rainy
3057,17.0,79,14.0,31.0,partly cloudy,1013.39,3,Winter,5.0,coastal,Cloudy
3058,17.0,52,2.0,32.0,partly cloudy,1017.72,3,Summer,6.0,coastal,Cloudy
3059,25.0,76,10.5,23.0,partly cloudy,1139.41,1,Summer,3.0,mountain,Sunny
3060,31.0,63,8.0,7.0,clear,1029.85,8,Summer,10.0,mountain,Sunny
3061,31.0,73,13.0,88.0,partly cloudy,995.68,2,Spring,1.5,coastal,Rainy
3062,24.0,56,1.5,40.0,overcast,1018.87,2,Autumn,7.5,inland,Cloudy
3063,12.0,42,3.0,43.0,partly cloudy,1183.87,5,Autumn,12.5,coastal,Cloudy
3064,29.0,81,17.5,85.0,clear,1026.36,0,Winter,5.5,coastal,Sunny
3065,1.0,71,11.0,66.0,overcast,990.72,1,Winter,2.0,inland,Snowy
3066,27.0,44,2.5,1.0,partly cloudy,1021.08,8,Winter,6.5,coastal,Sunny
3067,-9.0,69,1.5,79.0,partly cloudy,999.75,1,Winter,4.5,mountain,Snowy
3068,1.0,70,3.5,62.0,overcast,986.83,1,Winter,4.5,mountain,Snowy
3069,25.0,38,1.5,6.0,clear,1027.56,5,Autumn,8.5,inland,Sunny
3070,15.0,53,6.5,37.0,partly cloudy,1001.53,1,Autumn,8.0,mountain,Cloudy
3071,43.0,38,9.0,2.0,clear,1020.12,6,Spring,8.0,mountain,Sunny
3072,-7.0,87,0.0,98.0,overcast,996.15,1,Winter,4.0,mountain,Snowy
3073,0.0,67,8.5,54.0,overcast,989.27,1,Winter,5.0,mountain,Snowy
3074,48.0,62,7.5,85.0,overcast,989.81,14,Spring,1.0,coastal,Cloudy
3075,31.0,64,15.0,81.0,overcast,1002.87,3,Winter,2.0,mountain,Rainy
3076,-2.0,91,0.5,81.0,partly cloudy,994.24,0,Winter,3.5,mountain,Snowy
3077,26.0,34,0.5,13.0,clear,1022.11,5,Spring,8.5,inland,Sunny
3078,64.0,70,15.5,86.0,overcast,1019.0,3,Autumn,2.0,coastal,Cloudy
3079,30.0,72,13.0,91.0,partly cloudy,1003.36,1,Spring,4.0,inland,Rainy
3080,-7.0,95,16.5,93.0,overcast,982.11,1,Winter,4.0,mountain,Snowy
3081,-1.0,88,3.0,82.0,overcast,985.51,1,Winter,3.0,mountain,Snowy
3082,30.0,63,0.5,8.0,partly cloudy,1025.08,5,Summer,6.5,inland,Sunny
3083,29.0,105,16.5,71.0,partly cloudy,1005.0,9,Summer,0.5,coastal,Rainy
3084,43.0,50,2.5,2.0,partly cloudy,1016.92,5,Summer,8.0,inland,Sunny
3085,21.0,96,34.5,86.0,partly cloudy,1001.73,2,Spring,2.5,inland,Cloudy
3086,13.0,58,7.5,37.0,partly cloudy,1005.43,1,Autumn,5.5,coastal,Cloudy
3087,12.0,69,9.0,26.0,overcast,1012.21,3,Summer,7.0,coastal,Cloudy
3088,0.0,86,10.5,88.0,overcast,996.32,1,Winter,4.5,inland,Snowy
3089,39.0,54,1.5,17.0,clear,1016.75,9,Spring,5.5,mountain,Sunny
3090,29.0,58,11.5,16.0,partly cloudy,1006.68,3,Summer,7.5,mountain,Cloudy
3091,24.0,58,1.5,9.0,clear,1014.18,5,Winter,6.5,mountain,Sunny
3092,-6.0,70,13.0,54.0,overcast,999.24,0,Winter,2.0,inland,Snowy
3093,61.0,93,21.5,108.0,overcast,1007.88,13,Summer,11.0,coastal,Cloudy
3094,-2.0,82,5.0,83.0,overcast,991.11,1,Winter,4.0,mountain,Snowy
3095,30.0,34,9.5,5.0,clear,1021.16,11,Spring,6.5,inland,Sunny
3096,-4.0,65,18.5,96.0,overcast,991.44,0,Winter,2.0,mountain,Snowy
3097,23.0,78,1.0,29.0,partly cloudy,1013.57,2,Autumn,6.0,coastal,Cloudy
3098,22.0,50,0.5,6.0,clear,1025.16,8,Summer,5.5,coastal,Sunny
3099,18.0,80,8.5,64.0,overcast,992.99,0,Winter,1.5,coastal,Rainy
3100,13.0,67,12.5,11.0,cloudy,1157.23,4,Autumn,5.5,coastal,Rainy
3101,24.0,102,13.0,97.0,overcast,1010.48,12,Autumn,0.5,inland,Rainy
3102,45.0,96,11.0,103.0,clear,1027.44,0,Spring,2.0,mountain,Sunny
3103,19.0,65,7.5,49.0,partly cloudy,1002.71,3,Spring,7.0,inland,Cloudy
3104,12.0,78,6.5,59.0,partly cloudy,1016.88,3,Winter,1.5,mountain,Rainy
3105,-6.0,67,17.0,73.0,overcast,993.6,1,Winter,5.0,mountain,Snowy
3106,35.0,60,7.5,13.0,clear,1012.28,9,Spring,9.0,inland,Sunny
3107,0.0,22,12.0,30.0,cloudy,1157.78,12,Summer,2.5,mountain,Rainy
3108,32.0,63,2.0,12.0,clear,1021.42,9,Winter,7.0,mountain,Sunny
3109,2.0,78,1.0,63.0,overcast,985.11,0,Winter,1.0,inland,Snowy
3110,49.0,79,6.5,91.0,clear,1022.05,9,Autumn,4.0,inland,Sunny
3111,-6.0,99,2.5,83.0,partly cloudy,985.79,1,Winter,3.0,mountain,Snowy
3112,34.0,60,5.0,18.0,clear,1027.04,6,Winter,9.5,inland,Sunny
3113,29.0,78,20.0,84.0,partly cloudy,1005.19,14,Spring,5.5,inland,Cloudy
3114,-7.0,62,14.5,86.0,overcast,994.65,1,Winter,1.0,inland,Snowy
3115,55.0,106,4.5,82.0,partly cloudy,1004.59,6,Autumn,11.5,inland,Cloudy
3116,27.0,62,6.0,79.0,overcast,1019.79,2,Summer,5.0,inland,Rainy
3117,25.0,39,10.5,48.0,overcast,992.95,0,Spring,10.0,mountain,Cloudy
3118,19.0,70,11.5,106.0,clear,1022.51,10,Winter,6.5,inland,Sunny
3119,-2.0,85,16.0,79.0,overcast,987.44,1,Winter,2.5,mountain,Snowy
3120,-5.0,93,3.0,60.0,partly cloudy,988.88,0,Winter,4.0,mountain,Snowy
3121,10.0,100,0.5,101.0,clear,1014.57,11,Autumn,6.5,mountain,Sunny
3122,38.0,50,9.5,98.0,overcast,927.26,5,Spring,7.5,coastal,Rainy
3123,36.0,76,22.5,91.0,partly cloudy,1009.65,11,Spring,4.0,coastal,Cloudy
3124,40.0,58,11.5,23.0,partly cloudy,871.23,7,Summer,11.5,mountain,Cloudy
3125,-6.0,63,10.0,99.0,partly cloudy,994.16,1,Winter,4.5,mountain,Snowy
3126,-7.0,80,3.0,89.0,overcast,997.69,1,Winter,1.0,inland,Snowy
3127,27.0,59,11.5,31.0,partly cloudy,1010.08,1,Spring,9.0,mountain,Cloudy
3128,31.0,22,3.0,12.0,clear,1026.64,11,Winter,8.0,coastal,Sunny
3129,33.0,73,11.0,55.0,overcast,1002.33,0,Summer,3.0,mountain,Rainy
3130,19.0,98,8.5,62.0,overcast,1006.64,2,Autumn,2.0,coastal,Rainy
3131,45.0,105,12.5,74.0,overcast,1000.3,8,Autumn,6.5,mountain,Cloudy
3132,34.0,67,2.0,18.0,partly cloudy,1012.39,1,Winter,7.5,mountain,Cloudy
3133,7.0,49,8.0,31.0,cloudy,1160.72,3,Autumn,17.0,coastal,Cloudy
3134,28.0,58,11.5,22.0,partly cloudy,1012.19,1,Winter,9.0,inland,Cloudy
3135,43.0,42,0.0,11.0,partly cloudy,1017.33,10,Summer,7.0,mountain,Sunny
3136,31.0,53,11.5,23.0,overcast,1001.6,2,Summer,8.5,mountain,Cloudy
3137,20.0,32,6.0,4.0,partly cloudy,1023.03,9,Spring,8.5,inland,Sunny
3138,33.0,68,18.0,56.0,partly cloudy,1005.55,3,Summer,2.5,coastal,Rainy
3139,1.0,40,13.5,68.0,cloudy,1035.1,0,Summer,10.5,coastal,Rainy
3140,10.0,73,10.0,24.0,overcast,1011.49,4,Autumn,9.0,coastal,Cloudy
3141,16.0,65,0.0,33.0,overcast,1015.29,1,Summer,6.0,mountain,Cloudy
3142,15.0,98,14.5,78.0,overcast,1002.19,3,Autumn,3.5,mountain,Rainy
3143,24.0,75,19.5,106.0,partly cloudy,1008.12,14,Summer,5.0,coastal,Cloudy
3144,-8.0,66,4.0,75.0,overcast,981.63,0,Winter,2.0,mountain,Snowy
3145,68.0,88,2.0,109.0,partly cloudy,1007.35,2,Winter,2.0,mountain,Cloudy
3146,-8.0,92,19.0,94.0,overcast,988.29,1,Winter,4.0,mountain,Snowy
3147,26.0,80,19.0,84.0,overcast,1002.79,2,Summer,4.0,mountain,Rainy
3148,17.0,67,13.0,39.0,overcast,1005.86,3,Spring,6.5,inland,Cloudy
3149,43.0,85,13.5,106.0,clear,1024.66,7,Spring,6.0,inland,Sunny
3150,17.0,78,6.5,68.0,overcast,997.11,0,Winter,1.5,coastal,Rainy
3151,30.0,74,15.0,87.0,partly cloudy,1004.16,1,Summer,2.0,inland,Rainy
3152,12.0,50,3.5,32.0,partly cloudy,1007.37,2,Winter,7.0,inland,Cloudy
3153,-1.0,99,17.0,57.0,overcast,995.75,1,Winter,3.0,mountain,Snowy
3154,14.0,106,12.5,89.0,clear,1027.13,5,Summer,7.5,coastal,Sunny
3155,44.0,49,10.0,5.0,partly cloudy,1010.38,10,Spring,10.0,mountain,Sunny
3156,13.0,76,2.0,29.0,cloudy,817.57,11,Spring,4.0,mountain,Rainy
3157,20.0,60,7.5,13.0,overcast,1006.84,1,Winter,5.0,inland,Cloudy
3158,-4.0,35,8.0,98.0,cloudy,897.25,9,Winter,0.0,mountain,Snowy
3159,10.0,81,14.5,63.0,overcast,1019.82,0,Summer,4.5,mountain,Rainy
3160,43.0,49,8.5,9.0,partly cloudy,1024.98,7,Autumn,8.5,mountain,Sunny
3161,32.0,79,5.0,48.0,overcast,1130.56,13,Summer,16.0,mountain,Sunny
3162,31.0,35,3.5,1.0,clear,1021.01,8,Autumn,6.5,inland,Sunny
3163,14.0,60,12.5,71.0,overcast,1001.28,1,Autumn,2.0,coastal,Rainy
3164,-1.0,84,14.5,88.0,overcast,983.67,1,Winter,3.5,mountain,Snowy
3165,34.0,77,11.5,75.0,overcast,1003.73,1,Spring,5.0,inland,Rainy
3166,1.0,94,7.0,96.0,overcast,998.51,1,Winter,1.5,mountain,Snowy
3167,44.0,109,45.5,107.0,overcast,1005.0,14,Autumn,1.0,mountain,Rainy
3168,1.0,99,0.5,84.0,partly cloudy,980.34,0,Winter,1.0,mountain,Snowy
3169,16.0,76,9.0,66.0,overcast,992.65,1,Summer,1.0,coastal,Rainy
3170,28.0,20,8.5,19.0,clear,1029.12,8,Winter,5.5,coastal,Sunny
3171,33.0,23,2.5,15.0,clear,1018.12,7,Spring,8.0,inland,Sunny
3172,-2.0,61,7.0,92.0,overcast,997.44,0,Winter,5.0,mountain,Snowy
3173,26.0,73,7.5,47.0,overcast,1017.02,3,Summer,6.0,mountain,Cloudy
3174,11.0,64,7.5,58.0,partly cloudy,984.15,0,Winter,0.5,inland,Sunny
3175,52.0,93,13.0,75.0,overcast,992.09,6,Summer,2.0,mountain,Rainy
3176,2.0,74,19.0,56.0,overcast,980.76,0,Winter,3.5,mountain,Snowy
3177,-17.0,104,10.0,87.0,overcast,984.98,4,Winter,1.0,inland,Snowy
3178,40.0,96,11.5,95.0,partly cloudy,1005.06,10,Spring,7.0,inland,Cloudy
3179,22.0,51,2.0,9.0,clear,1017.16,5,Spring,6.0,inland,Sunny
3180,32.0,56,10.0,15.0,clear,1010.91,5,Summer,7.5,coastal,Sunny
3181,26.0,62,7.5,75.0,overcast,1002.12,2,Summer,5.0,inland,Rainy
3182,26.0,52,1.5,38.0,overcast,1015.92,4,Autumn,8.0,coastal,Cloudy
3183,1.0,63,18.5,90.0,partly cloudy,987.72,0,Winter,2.5,mountain,Snowy
3184,28.0,55,12.0,79.0,overcast,1082.99,7,Autumn,11.0,coastal,Cloudy
3185,40.0,33,8.5,2.0,clear,1011.18,11,Spring,6.0,inland,Sunny
3186,27.0,88,16.0,83.0,overcast,1000.97,5,Summer,8.0,coastal,Cloudy
3187,10.0,71,5.5,29.0,overcast,1002.22,4,Winter,6.5,inland,Cloudy
3188,34.0,57,6.5,2.0,clear,1026.6,10,Summer,6.0,coastal,Sunny
3189,-9.0,82,1.5,77.0,overcast,987.19,0,Winter,3.0,inland,Snowy
3190,17.0,71,10.0,95.0,overcast,994.75,0,Summer,4.5,inland,Rainy
3191,38.0,43,3.0,5.0,clear,1018.91,7,Autumn,8.0,coastal,Sunny
3192,4.0,78,13.5,60.0,overcast,999.91,0,Winter,4.5,mountain,Snowy
3193,20.0,63,13.0,31.0,partly cloudy,1017.62,1,Spring,5.0,inland,Cloudy
3194,39.0,109,17.0,95.0,partly cloudy,1019.88,3,Summer,7.5,inland,Cloudy
3195,19.0,53,14.0,10.0,partly cloudy,1018.87,2,Winter,5.5,coastal,Cloudy
3196,33.0,62,6.5,88.0,partly cloudy,1002.53,3,Spring,4.5,inland,Rainy
3197,30.0,92,3.5,102.0,partly cloudy,1009.07,14,Winter,1.0,inland,Cloudy
3198,3.0,91,16.0,88.0,overcast,981.77,0,Winter,2.5,mountain,Snowy
3199,14.0,63,12.5,16.0,partly cloudy,1003.65,3,Winter,7.5,coastal,Cloudy
3200,33.0,76,1.0,12.0,partly cloudy,1012.44,2,Winter,8.0,inland,Cloudy
3201,13.0,96,18.5,59.0,overcast,1002.55,0,Summer,3.5,mountain,Rainy
3202,24.0,80,10.0,87.0,partly cloudy,1028.08,14,Spring,9.5,inland,Sunny
3203,22.0,58,9.0,11.0,partly cloudy,1015.82,3,Autumn,6.0,coastal,Cloudy
3204,34.0,26,7.0,15.0,clear,1029.31,10,Spring,5.5,coastal,Sunny
3205,29.0,66,17.5,63.0,partly cloudy,1010.77,1,Summer,2.0,inland,Rainy
3206,19.0,68,11.5,12.0,overcast,1010.04,3,Summer,8.5,coastal,Cloudy
3207,-2.0,92,19.5,91.0,overcast,988.06,3,Winter,5.0,mountain,Snowy
3208,22.0,65,7.0,9.0,clear,1025.95,6,Spring,7.5,coastal,Sunny
3209,10.0,74,4.0,35.0,partly cloudy,1012.78,1,Spring,9.0,mountain,Cloudy
3210,14.0,81,10.0,76.0,overcast,995.86,0,Winter,4.5,mountain,Rainy
3211,7.0,62,11.5,93.0,partly cloudy,921.5,14,Autumn,18.5,mountain,Snowy
3212,41.0,93,29.5,90.0,overcast,1016.84,3,Summer,1.5,mountain,Rainy
3213,-6.0,62,19.0,74.0,overcast,999.22,0,Winter,4.5,mountain,Snowy
3214,29.0,95,10.0,87.0,partly cloudy,996.58,1,Summer,3.0,inland,Rainy
3215,4.0,71,19.0,61.0,overcast,980.33,0,Winter,4.0,inland,Snowy
3216,31.0,76,14.5,31.0,cloudy,1133.11,10,Spring,15.5,mountain,Snowy
3217,33.0,83,7.5,68.0,partly cloudy,994.22,2,Autumn,2.5,mountain,Rainy
3218,-4.0,77,14.0,86.0,overcast,987.1,0,Winter,4.0,inland,Snowy
3219,11.0,60,18.0,85.0,overcast,995.43,2,Autumn,2.5,inland,Rainy
3220,32.0,93,9.5,80.0,partly cloudy,1019.7,0,Autumn,3.5,inland,Rainy
3221,23.0,79,13.0,12.0,overcast,1008.13,2,Spring,6.5,coastal,Cloudy
3222,11.0,61,10.0,32.0,partly cloudy,1005.8,3,Autumn,8.0,mountain,Cloudy
3223,25.0,63,10.5,37.0,partly cloudy,1007.63,2,Summer,7.5,coastal,Cloudy
3224,25.0,32,0.0,1.0,partly cloudy,1018.38,10,Winter,7.5,coastal,Sunny
3225,29.0,52,12.5,47.0,cloudy,919.28,7,Autumn,3.0,inland,Sunny
3226,22.0,76,7.5,41.0,partly cloudy,1015.21,3,Spring,7.0,coastal,Cloudy
3227,10.0,70,0.5,11.0,overcast,1007.78,13,Autumn,14.0,coastal,Cloudy
3228,12.0,66,8.0,89.0,partly cloudy,870.22,0,Winter,8.0,coastal,Cloudy
3229,29.0,65,7.5,53.0,partly cloudy,1016.71,2,Spring,3.0,mountain,Rainy
3230,26.0,41,5.5,7.0,clear,1024.71,8,Autumn,9.0,inland,Sunny
3231,-1.0,99,1.0,97.0,overcast,985.98,1,Winter,3.0,mountain,Snowy
3232,27.0,61,8.0,21.0,overcast,1005.11,1,Spring,7.5,mountain,Cloudy
3233,26.0,55,8.5,40.0,partly cloudy,1008.01,2,Autumn,6.5,coastal,Cloudy
3234,24.0,53,8.5,2.0,clear,1014.43,7,Spring,8.0,mountain,Sunny
3235,37.0,83,26.5,79.0,overcast,999.64,6,Summer,2.5,coastal,Rainy
3236,52.0,78,6.5,80.0,partly cloudy,1005.11,13,Winter,6.0,mountain,Cloudy
3237,30.0,54,6.5,16.0,partly cloudy,1004.63,3,Winter,8.5,inland,Cloudy
3238,-10.0,90,8.0,62.0,overcast,993.68,1,Winter,2.0,mountain,Snowy
3239,30.0,58,4.0,19.0,clear,1014.68,9,Summer,9.0,inland,Sunny
3240,27.0,63,17.0,67.0,partly cloudy,994.22,3,Spring,3.0,coastal,Rainy
3241,23.0,64,8.0,0.0,partly cloudy,1015.84,5,Summer,9.0,inland,Sunny
3242,-9.0,76,15.5,59.0,overcast,980.94,1,Winter,4.0,inland,Snowy
3243,31.0,70,8.0,42.0,overcast,1015.08,3,Autumn,6.5,inland,Cloudy
3244,11.0,57,5.5,15.0,partly cloudy,1007.21,4,Summer,6.0,mountain,Cloudy
3245,24.0,24,3.0,4.0,clear,1014.49,10,Summer,7.5,inland,Sunny
3246,10.0,86,9.5,74.0,partly cloudy,1012.65,0,Summer,2.0,mountain,Rainy
3247,-4.0,34,11.0,42.0,overcast,1150.77,8,Summer,15.0,inland,Snowy
3248,20.0,68,7.0,16.0,partly cloudy,1024.18,11,Autumn,7.5,mountain,Sunny
3249,-5.0,83,22.0,87.0,partly cloudy,993.89,9,Winter,2.5,mountain,Snowy
3250,43.0,42,3.0,3.0,clear,1022.3,7,Winter,6.5,coastal,Sunny
